,deal_name,cidade,deal_id,código_inep,cidade_encontrada,link_qedu
886,Projeto,São José dos Campos,1442722025,35499067,"SÃO JOSÉ DOS CAMPOS
 ",http://www.qedu.org.br/escola/276179-inspire-colegio/sobre
887,Colégio Evolução São José dos Campos,São José dos Campos,1442721974,35151762,"SÃO JOSÉ DOS CAMPOS
 ",https://qedu.org.br/escola/188894-eeief-colegio-evolucao/censo-escolar
888,Colégio Inspire,São José dos Campos,1442721965,35499067,"SÃO JOSÉ DOS CAMPOS
 ",http://www.qedu.org.br/escola/276179-inspire-colegio/sobre
889,Colégio Mater Dei,São José dos Campos,1442721875,35139294,"SÃO JOSÉ DOS CAMPOS
 ",https://www.qedu.org.br/escola/195221-colegio-mater-dei/censo-escolar
890,Apotec,São José dos Campos,1442721817,,São José dos Campos,
891,Escola Internacional Esfera SP,São José dos Campos,1442721789,35194499,"SÃO JOSÉ DOS CAMPOS
 ",http://www.qedu.org.br/escola/212075-esfera-escola-internacional/censo-escolar
892,Recovale Treinamentos,São José dos Campos,1442721762,,São José dos Campos,
893,Centro Universitário ETEP,São José dos Campos,1442721756,31321133,"PASSOS
 ",http://qedu.org.br/escola/151017-colegio-etep-escola-tecnica-de-passos/sobre
894,Planneta Educação,São José dos Campos,1442721730,35371555,"SÃO JOSÉ DOS CAMPOS
 ",http://www.qedu.org.br/escola/209349-colegio-ciclo/sobre
895,Curso Enjoy,São José dos Campos,1442721711,,São José dos Campos,
896,Professor Yasser Ali,São José dos Campos,1442719929,35013547,"SÃO JOSÉ DOS CAMPOS
 ",http://www.qedu.org.br/escola/187951-felicio-savastano-professor/censo-escolar
897,Escola Natural Vivência,São José dos Campos,1442719893,35119830,"SÃO JOSÉ DOS CAMPOS
 ",http://qedu.org.br/escola/182659-eeief-natural-vivencia/sobre
898,Marcílio Pires F0,São José dos Campos,1442719860,25094203,"JOÃO PESSOA
 ",https://webcache.googleusercontent.com/search?q=cache:6JKuRbseb5EJ:https://www.qedu.org.br/escola/77871-eeefm-dom-jose-maria-pires+&cd=1&hl=pt-BR&ct=clnk&gl=br
899,Gacc,São José dos Campos,1442715796,35371555,"SÃO JOSÉ DOS CAMPOS
 ",http://www.qedu.org.br/escola/209349-colegio-ciclo/sobre
900,Instituto Tecnologia em Saúde,São José dos Campos,1442715774,35371555,"SÃO JOSÉ DOS CAMPOS
 ",http://www.qedu.org.br/escola/209349-colegio-ciclo/sobre
901,LECC,São José dos Campos,1442715757,35371555,"SÃO JOSÉ DOS CAMPOS
 ",http://www.qedu.org.br/escola/209349-colegio-ciclo/sobre
902,Interface Militar,São José dos Campos,1442715647,35371555,"SÃO JOSÉ DOS CAMPOS
 ",http://www.qedu.org.br/escola/209349-colegio-ciclo/sobre
903,Instituto Panoramma,São José dos Campos,1442715622,35111089,"SÃO JOSÉ DOS CAMPOS
 ",https://qedu.org.br/escola/189313-instituto-sao-jose/sobre
904,Solução Acompanhamento Escolar,São José dos Campos,1442713719,,"SANTARÉM
 ",https://webcache.googleusercontent.com/search?q=cache:TERcnEMt91MJ:https://qedu.org.br/escola/17156-eeef-sao-jose+&cd=6&hl=pt-BR&ct=clnk&gl=br
905,Método Supera,São José dos Campos,1442713710,,"ÁGUAS LINDAS DE GOIÁS
 ",https://qedu.org.br/escola/277189-colegio-supera-de-aguas-lindas/sobre
906,Colégio Modelo Guilherme Leite,São José dos Campos,1442713708,35271287,"SÃO JOSÉ DOS CAMPOS
 ",http://www.qedu.org.br/escola/202486-emef-luiz-leite-professor/censo-escolar
907,Reforço Super Escola,São José dos Campos,1442713659,35371555,"SÃO JOSÉ DOS CAMPOS
 ",http://www.qedu.org.br/escola/209349-colegio-ciclo/sobre
908,Colégio Planck,São José dos Campos,1442713650,35004369,"SÃO JOSÉ DOS CAMPOS
 ",https://www.qedu.org.br/escola/285258-colegio-planck/sobre
909,Eduqo,São José dos Campos,1442705102,35327177,"CAMPOS DO JORDÃO
 ",http://www.qedu.org.br/escola/183886-sao-jose-centro-de-educacao-e-cultura/sobre
910,Reforço Escolar Multidisciplinar,São José dos Campos,1442385830,35901532,"SÃO JOSÉ DOS CAMPOS
 ",http://www.qedu.org.br/escola/195373-dinora-pereira-ramos-brito-professora/censo-escolar
911,Opção Colégio Técnico,São José dos Campos,1442385806,35104930,"SÃO JOSÉ DOS CAMPOS
 ",http://www.qedu.org.br/escola/185676-opcao-colegio-tecnico/sobre
912,Curso Livre do Bruno,São José dos Campos,1442385752,,São José dos Campos,
913,Colégio Joseense,São José dos Campos,1442379503,35144496,"SÃO JOSÉ DOS CAMPOS
 ",http://qedu.org.br/escola/187026-colegio-joseense/sobre
914,Professora Sandra,São José dos Campos,1442379475,35094584,"SÃO JOSÉ DOS CAMPOS
 ",http://www.qedu.org.br/escola/182510-sandra-regina-de-almeida-paulo-profa-emei/sobre
915,Pense Cursos,São José dos Campos,1438780494,35038143,"SÃO PAULO
 ",http://www.qedu.org.br/escola/186833-caetano-de-campos/censo-escolar
916,Escola Moppe,São José dos Campos,1437750724,35385165,"SÃO JOSÉ DOS CAMPOS
 ",http://qedu.org.br/escola/210748-escola-moppe-ii/sobre
917,Instituto Ideia,São José dos Campos,1397912143,35290439,"SÃO JOSÉ DOS CAMPOS
 ",http://www.qedu.org.br/escola/193875-inovando-o-aprendizado-instituto-de-desenvolvime-educ-ideia/sobre
918,Escola Eduqo,São José dos Campos,1276304454,35327177,"CAMPOS DO JORDÃO
 ",http://www.qedu.org.br/escola/183886-sao-jose-centro-de-educacao-e-cultura/sobre
919,Rede Poliedro (exp),São José dos Campos,1973400789,35175572,"SÃO JOSÉ DOS CAMPOS
 ",https://www.qedu.org.br/escola/200123-colegio-poliedro/censo-escolar
920,Objetivo Lorena,São José dos Campos,1946815851,35499067,"SÃO JOSÉ DOS CAMPOS
 ",http://www.qedu.org.br/escola/276179-inspire-colegio/sobre
921,Colégio Objetivo SJC,São José dos Campos,1442721787,35134259,"SÃO JOSÉ DOS CAMPOS
 ",https://webcache.googleusercontent.com/search?q=cache:IE6ZohoZl2oJ:https://www.qedu.org.br/escola/189241-ce-vale-do-paraiba-ltda-centro-educ-objetivo+&cd=1&hl=pt-BR&ct=clnk&gl=br
922,Evolut Gestão,São José dos Campos,1442741702,,São José dos Campos,
923,Evolute Cursos e Pop Idiomas,São José dos Campos,1442741531,35371555,"SÃO JOSÉ DOS CAMPOS
 ",http://www.qedu.org.br/escola/209349-colegio-ciclo/sobre
924,EDUCATOR INVICTUS UNIDADE ANGELIM,São Luís,5021662476,21282692,"SÃO LUÍS
 ",https://qedu.org.br/escola/289181-educator-invictus-unidade-angelim/sobre
925,CENTRO DE EDUCACAO INTERNACIONAL,São Luís,5020113555,21261075,"SÃO LUÍS
 ",https://www.qedu.org.br/escola/46839-ce-internacional/censo-escolar
926,Colégio Crescimento,São Luís,4808637837,21195534,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/27431-ji-crescimento-ltda/sobre
927,Sesi - São Luís,São Luís,4784672869,21016437,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/33057-escola-anna-adelaide-bello/sobre
928,COLÉGIO SANTA TERESA,São Luís,4765115787,21011052,"SÃO LUÍS
 ",https://www.qedu.org.br/escola/32834-colegio-santa-teresa/censo-escolar
929,Colégio Dom Bosco Exponencial,São Luís,4676339603,21010331,"SÃO LUÍS
 ",http://qedu.org.br/escola/32825-colegio-dom-bosco-ltda/sobre
930,Upaon Açu,São Luís,4630683741,21281840,"SÃO LUÍS
 ",https://www.qedu.org.br/escola/283420-upaon-acu-ensino-basico/sobre
931,Habilis Escola e Curso,São Luís,4443098531,,"CAMPINA GRANDE
 ",https://www.qedu.org.br/escola/282835-escola-e-curso-habilis-ltda-me/censo-escolar
932,Escola Bedelândia,São Luís,4358780040,21195534,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/27431-ji-crescimento-ltda/sobre
933,Colégio Master,São Luís,4358663022,21197059,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/260536-se-master/sobre
934,Sistema Educacional Master,São Luís,4315503681,21331669,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/41642-sistema-educacional-master/sobre
935,Colégio Saber Viver,São Luís,4315462103,26122669,"RECIFE
 ",http://qedu.org.br/escola/88400-escola-saber-viver/sobre
936,Pluri Creche Escola,São Luís,4315281653,21612668,"SÃO LUÍS
 ",https://www.qedu.org.br/escola/44843-colegio-conexao-maranhense/censo-escolar
937,Colégio Rosana Ponte,São Luís,4307377267,,São Luís,
938,COOP DE TRABALHADORES EM EDUCACAO SAO MARCOS,São Luís,4306078146,21199329,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/42415-cooperativa-educ-do-ma-col-sao-marcos/sobre
939,COLEGIO ADVENTISTA DE SAO LUIS,São Luís,4170436244,21010200,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/32823-colegio-adventista-de-sao-luis/censo-escolar
940,ESCOLA ANNA ADELAIDE BELLO,São Luís,4170436243,21016437,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/33057-escola-anna-adelaide-bello/sobre
941,CENTRO DE ENSINO MANOEL BECKMAN,São Luís,4170420100,21021015,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/37015-ce-manoel-beckman/sobre
942,CENTRO EDUCACIONAL NOSSA SENHORA DE NAZARE – CENAZA,São Luís,4170420099,21227608,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/35173-ce-nossa-senhora-de-nazare-cenaza/sobre
943,D PEDRO II EMPREENDIMENTOS EDUCACIONAIS LTDA,São Luís,4170399069,21274231,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/266532-escola-d-pedro-ii-empreendimentos-educacionais-ltda/sobre
944,CENTRO EDUCACIONAL NOSSA SENHORA DE NAZARE – CENAZA,São Luís,4168892326,21227608,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/35173-ce-nossa-senhora-de-nazare-cenaza/sobre
945,COLEGIO O BOM PASTOR,São Luís,4168765077,21279810,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/280249-colegio-o-bom-pastor/sobre
946,Coc São Luís,São Luís,4119959639,21272921,"IMPERATRIZ
 ",https://www.qedu.org.br/escola/33071-ie-sul-maranhense-coc/sobre
947,Escola Cristã Boa Viagem,São Luís,4026423443,26464730,"RECIFE
 ",http://qedu.org.br/escola/96219-arte-vida-escola-crista-de-boa-viagem/sobre
948,Creche Marques Lima,São Luís,3977065951,21201722,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/45357-ec-jose-marques-de-lima-e-ji-nova-vida/sobre
949,Escola Kids Baby,São Luís,3977065950,23236361,"FORTALEZA
 ",http://www.qedu.org.br/escola/260794-escola-kids-junior-creche/censo-escolar
950,Espaço Educar,São Luís,3977062649,21195534,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/27431-ji-crescimento-ltda/sobre
951,Escola Cristã em Aldeia,São Luís,3977062648,21260206,"ALDEIAS ALTAS
 ",https://www.qedu.org.br/escola/40025-escola-evangelica-betel/censo-escolar
952,Escolinha Primeiro Mundo,São Luís,3977062647,21519676,"SÃO LUÍS
 ",https://www.qedu.org.br/escola/33866-escola-nosso-mundo/censo-escolar
953,Colégio Teles Castelão,São Luís,3977062646,23212020,"FORTALEZA
 ",https://www.qedu.org.br/escola/71520-teles-colegio-02/censo-escolar
954,Centro Educacional Arca de Noé,São Luís,3977042137,21278369,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/275639-instituto-educacional-arca-de-noe/sobre
955,Centro Educacional Tia Thaís,São Luís,3977025839,35447031,"SÃO PAULO
 ",http://www.qedu.org.br/escola/262378-emei-thais-motta-de-oliveira-e-silva-rodrigues-profa/sobre
956,Escola Cristã na Várzea,São Luís,3977022615,21130639,"PRESIDENTE DUTRA
 ",http://www.qedu.org.br/escola/41117-escola-crista-evangelica/sobre
957,Educandário Rosa de Saron,São Luís,3977005266,21195480,"SÃO LUÍS
 ",https://www.qedu.org.br/escola/45995-colegio-rosa-de-saron/sobre
958,Paulo VI,São Luís,3977005264,21257582,"SÃO LUÍS
 ",https://www.qedu.org.br/escola/31305-ce-paulo-vi/censo-escolar
959,Instituto Kairós,São Luís,3977002230,23026570,"IPU
 ",http://www.qedu.org.br/escola/62573-instituto-kairos/sobre
960,Duque Castilho,São Luís,3977002229,21016585,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/33062-ui-duque-de-de-caxias/censo-escolar
961,Recriar,São Luís,3977002228,21195534,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/27431-ji-crescimento-ltda/sobre
962,Creche Escola Vila da Infancia Eusébio,São Luís,3976999070,21015856,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/30781-ueb-ueb-sofia-silva/sobre
963,Baby House,São Luís,3976999068,,São Luís,
964,Creche Escola Vila da Infancia Fortaleza,São Luís,3976996076,23068825,"FORTALEZA
 ",http://www.qedu.org.br/escola/63991-estado-do-maranhao-eefm/censo-escolar
965,Colégio Evoluir,São Luís,3976982536,21275335,"SÃO MATEUS DO MARANHÃO
 ",http://www.qedu.org.br/escola/266140-instituto-evoluir/sobre
966,Escolinha e Creche Tiquinho de Gente,São Luís,3976982534,23245921,"FORTALEZA
 ",http://www.qedu.org.br/escola/70990-creche-tiquinho-de-gente-escolinha-e/censo-escolar
967,Centro Educacional Senninha,São Luís,3976963091,21279772,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/277161-centro-educacional-santa-maria-ltda/sobre
968,Baby Camp,São Luís,3976963090,21195534,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/27431-ji-crescimento-ltda/sobre
969,Colégio Vitória,São Luís,3976963089,21241813,"SÃO LUÍS
 ",https://www.qedu.org.br/escola/46576-instituto-educacional-beneficente-do-alto-da-vitoria/censo-escolar
970,Escola de Educação Infantil Semear,São Luís,3976963087,35479299,"TAUBATÉ
 ",http://www.qedu.org.br/escola/268725-semear-escola-de-educacao-infantil/sobre
971,Escolinha Sonho de Criança,São Luís,3976959585,21248990,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/31650-ec-sonho-de-crianca/sobre
972,Vital Didonet,São Luís,3976959584,43169988,"SÃO JOSÉ DO NORTE
 ",http://qedu.org.br/escola/232491-emef-dom-frederico-didonet/sobre
973,Escola Vida,São Luís,3976956442,21013985,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/39744-escola-viva-vida/censo-escolar
974,Centro Educacional Mater Dei,São Luís,3976956441,31354589,"TRÊS CORAÇÕES
 ",http://www.qedu.org.br/escola/270092-centro-educacional-mater-dei/sobre
975,Colégio Teles Moura Brasil,São Luís,3976956440,23212004,"FORTALEZA
 ",http://www.qedu.org.br/escola/54491-teles-colegio-01/sobre
976,Escola Cristã em Piedade,São Luís,3976946408,21130639,"PRESIDENTE DUTRA
 ",http://www.qedu.org.br/escola/41117-escola-crista-evangelica/sobre
977,Colégio Santa Clara,São Luís,3976946407,21244022,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/31093-ueb-ueb-santa-clara/sobre
978,Colégio Canarinho,São Luís,3976946406,43139094,"SÃO LEOPOLDO
 ",http://qedu.org.br/escola/233258-colegio-sao-luis/sobre
979,Escolinha Caca,São Luís,3976946405,,São Luís,
980,Creche Escola SOS Mamãe Coruja,São Luís,3976946404,42146070,"JOINVILLE
 ",http://www.qedu.org.br/escola/220797-cei-mamae-coruja/sobre
981,Escola Educa Prime,São Luís,3976941313,21273910,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/265975-educator-infantil-e-fundamental/sobre
982,Escola Cristã Candeias,São Luís,3976941312,,São Luís,
983,Maple Bear São Luís,São Luís,3241725549,21273456,"SÃO LUÍS
 ",https://www.qedu.org.br/escola/266461-escola-bilingue-do-maranhao-ltda/sobre
984,Escolinha Sucessiva,São Luís,3069559167,22048987,"PIMENTEIRAS
 ",http://www.qedu.org.br/escola/47960-escolinha-sucessiva/sobre
985,Maple Bear São Luís,São Luís,3021726513,21273456,"SÃO LUÍS
 ",https://www.qedu.org.br/escola/266461-escola-bilingue-do-maranhao-ltda/sobre
986,Complexo Educacional Laune,São Luís,2832221614,21017549,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/30759-complexo-educacional-laune/sobre
987,COLEGIO BATISTA DANIEL DE LA TOUCHE,São Luís,2832207068,21010250,"SÃO LUÍS
 ",http://qedu.org.br/escola/32824-colegio-batista-daniel-de-la-touche/sobre
988,COLEGIO SANTO EXPEDITO,São Luís,2832197972,21617660,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/43781-ji-rosa-menina-e-colegio-santo-expedito/sobre
989,Centro de Ensino de Tempo Integral Maria Monica Vale,São Luís,2832189123,21021872,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/34821-ce-maria-monica-vale/sobre
990,COLEGIO LITERATO,São Luís,2832189122,21199809,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/33168-colegio-literato/sobre
991,GRUPO EDUCACIONAL PARALELO LTDA,São Luís,2832161086,21248478,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/36173-grupo-educacional-paralelo-ltda/sobre
992,ESCOLA NOSSO MUNDO,São Luís,2832125227,21519676,"SÃO LUÍS
 ",https://www.qedu.org.br/escola/33866-escola-nosso-mundo/censo-escolar
993,Universidade Infantil Rivanda Berenice,São Luís,2832125226,21261253,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/30472-universidade-infantil-rivanda-berenice-ltda/sobre
994,Colégio Batista Ludovicense,São Luís,2831858816,21010684,"SÃO LUÍS
 ",https://www.qedu.org.br/escola/32827-colegio-batista-ludovicense/censo-escolar
995,Faculdade Santa Terezinha,São Luís,2777911160,21017484,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/30758-colegio-universitario/censo-escolar
996,Instituto Farina,São Luís,2366388887,21014930,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/43338-instituto-farina-do-brasil/sobre
997,Colégio Educallis [Upsell de Licenças],São Luís,1993468560,,São Luís,
998,COLEGIO SANTA FE,São Luís,1781051499,21017506,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/27501-colegio-santa-fe/sobre
999,CENTRO EDUCACIONAL MONTESSORIANO REINO INFANTIL,São Luís,1776141879,21009902,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/31523-ce-montessoriano-reino-infantil/sobre
1000,Colégio Educallis,São Luís,1597633049,21199090,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/42410-colegio-educallis/sobre
1001,Colégio Educallis,São Luís,1517534902,21199090,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/42410-colegio-educallis/sobre
1002,Instituto Educacional Cosme e Damião,São Luís,1447087995,,São Luís,
1003,Colégio CENAZA,São Luís,1447082403,21227608,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/35173-ce-nossa-senhora-de-nazare-cenaza/sobre
1004,Colégio Santa Fé,São Luís,1447082380,21017506,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/27501-colegio-santa-fe/sobre
1005,Colégio Pimpolho,São Luís,1442748781,35568260,"OSASCO
 ",http://www.qedu.org.br/escola/277359-sa-braga-e-pimpolho-colegio/sobre
1006,Centro Integrado Lirio dos Vales,São Luís,1442748726,21484201,"SÃO LUÍS
 ",https://www.qedu.org.br/escola/41506-ec-lirio-do-vale/censo-escolar
1007,Colégio Sagrado Coração de Jesus,São Luís,1442748554,21078629,"SANTA LUZIA
 ",http://www.qedu.org.br/escola/42731-colegio-sagrado-coracao-de-jesus/sobre
1008,Reforço Casa da Dinda,São Luís,1442748389,43198902,"CANOAS
 ",http://www.qedu.org.br/escola/220425-creche-da-dinda-ltda/sobre
1009,COLÉGIO SANTA TERESA,São Luís,1442741403,21011052,"SÃO LUÍS
 ",https://www.qedu.org.br/escola/32834-colegio-santa-teresa/censo-escolar
1010,Colégio VINICIUS DE MORAES E JI BALAO MAGICO,São Luís,1442735797,21195516,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/27430-colegio-vinicius-de-moraes-e-ji-balao-magico/sobre
1011,Colégio Novo Oriente,São Luís,1442735716,21195293,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/45777-colegio-novo-oriente/sobre
1012,Faculdade Santa Fé,São Luís,1442729071,21017506,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/27501-colegio-santa-fe/sobre
1013,Centro Educacional Dom Orioni,São Luís,1442729060,21017166,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/39268-ce-dom-orioni/sobre
1014,Faculdade ISEC,São Luís,1442722013,21022470,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/32353-ui-felipe-conduru/censo-escolar
1015,Colégio São Marcos,São Luís,1442721784,21218390,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/45669-ce-sao-marcos/sobre
1016,Sistema Educacional Master,São Luís,1442721767,21331669,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/41642-sistema-educacional-master/sobre
1017,Escola Raio de Sol,São Luís,1442715674,21239843,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/43325-escola-raio-de-sol/sobre
1018,Escola Batista Alegria do Saber,São Luís,1442715660,21228566,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/42984-escola-batista-alegria-do-saber/sobre
1019,COLEGIO ADVENTISTA DA COHAB,São Luís,1442715649,21261121,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/37891-colegio-adventista-da-cohab/sobre
1020,Colégio Educallis,São Luís,2920449456,21199090,"SÃO LUÍS
 ",http://www.qedu.org.br/escola/42410-colegio-educallis/sobre
1021,Colegio Etapa,São Paulo,5000166766,35134806,"SÃO PAULO
 ",http://qedu.org.br/escola/184975-etapa-colegio-de-efm/censo-escolar
1022,Escola CEB,São Paulo,4983713329,,"SÃO PAULO
 ",http://qedu.org.br/escola/184925-ceb-brasileiro-centro-educacional/censo-escolar
